4.168000000000000000e+03,4.168000000000000000e+03,4.168000000000000000e+03,4.168000000000000000e+03,4.168000000000000000e+03
4.888000000000000000e+03,4.888000000000000000e+03,4.888000000000000000e+03,4.888000000000000000e+03,4.888000000000000000e+03
5.672000000000000000e+03,5.672000000000000000e+03,5.672000000000000000e+03,5.672000000000000000e+03,5.672000000000000000e+03
6.520000000000000000e+03,6.520000000000000000e+03,6.520000000000000000e+03,6.520000000000000000e+03,6.520000000000000000e+03
7.432000000000000000e+03,7.432000000000000000e+03,7.432000000000000000e+03,7.432000000000000000e+03,7.432000000000000000e+03
8.408000000000000000e+03,8.408000000000000000e+03,8.408000000000000000e+03,8.408000000000000000e+03,8.408000000000000000e+03
9.448000000000000000e+03,9.448000000000000000e+03,9.448000000000000000e+03,9.448000000000000000e+03,9.448000000000000000e+03
1.055200000000000000e+04,1.055200000000000000e+04,1.055200000000000000e+04,1.055200000000000000e+04,1.055200000000000000e+04
1.172000000000000000e+04,1.172000000000000000e+04,1.172000000000000000e+04,1.172000000000000000e+04,1.172000000000000000e+04
1.295200000000000000e+04,1.295200000000000000e+04,1.295200000000000000e+04,1.295200000000000000e+04,1.295200000000000000e+04
1.424800000000000000e+04,1.424800000000000000e+04,1.424800000000000000e+04,1.424800000000000000e+04,1.424800000000000000e+04
1.560800000000000000e+04,1.560800000000000000e+04,1.560800000000000000e+04,1.560800000000000000e+04,1.560800000000000000e+04
1.703200000000000000e+04,1.703200000000000000e+04,1.703200000000000000e+04,1.703200000000000000e+04,1.703200000000000000e+04
1.852000000000000000e+04,1.852000000000000000e+04,1.852000000000000000e+04,1.852000000000000000e+04,1.852000000000000000e+04
2.007200000000000000e+04,2.007200000000000000e+04,2.007200000000000000e+04,2.007200000000000000e+04,2.007200000000000000e+04
2.168800000000000000e+04,2.168800000000000000e+04,2.168800000000000000e+04,2.168800000000000000e+04,2.168800000000000000e+04
2.336800000000000000e+04,2.336800000000000000e+04,2.336800000000000000e+04,2.336800000000000000e+04,2.336800000000000000e+04
2.511200000000000000e+04,2.511200000000000000e+04,2.511200000000000000e+04,2.511200000000000000e+04,2.511200000000000000e+04
2.692000000000000000e+04,2.692000000000000000e+04,2.692000000000000000e+04,2.692000000000000000e+04,2.692000000000000000e+04
2.879200000000000000e+04,2.879200000000000000e+04,2.879200000000000000e+04,2.879200000000000000e+04,2.879200000000000000e+04
3.072800000000000000e+04,3.072800000000000000e+04,3.072800000000000000e+04,3.072800000000000000e+04,3.072800000000000000e+04
3.272800000000000000e+04,3.272800000000000000e+04,3.272800000000000000e+04,3.272800000000000000e+04,3.272800000000000000e+04
3.479200000000000000e+04,3.479200000000000000e+04,3.479200000000000000e+04,3.479200000000000000e+04,3.479200000000000000e+04
3.692000000000000000e+04,3.692000000000000000e+04,3.692000000000000000e+04,3.692000000000000000e+04,3.692000000000000000e+04
3.911200000000000000e+04,3.911200000000000000e+04,3.911200000000000000e+04,3.911200000000000000e+04,3.911200000000000000e+04
4.136800000000000000e+04,4.136800000000000000e+04,4.136800000000000000e+04,4.136800000000000000e+04,4.136800000000000000e+04
4.368800000000000000e+04,4.368800000000000000e+04,4.368800000000000000e+04,4.368800000000000000e+04,4.368800000000000000e+04
4.607200000000000000e+04,4.607200000000000000e+04,4.607200000000000000e+04,4.607200000000000000e+04,4.607200000000000000e+04
4.852000000000000000e+04,4.852000000000000000e+04,4.852000000000000000e+04,4.852000000000000000e+04,4.852000000000000000e+04
5.103200000000000000e+04,5.103200000000000000e+04,5.103200000000000000e+04,5.103200000000000000e+04,5.103200000000000000e+04
5.360800000000000000e+04,5.360800000000000000e+04,5.360800000000000000e+04,5.360800000000000000e+04,5.360800000000000000e+04
5.624800000000000000e+04,5.624800000000000000e+04,5.624800000000000000e+04,5.624800000000000000e+04,5.624800000000000000e+04
5.895200000000000000e+04,5.895200000000000000e+04,5.895200000000000000e+04,5.895200000000000000e+04,5.895200000000000000e+04
6.172000000000000000e+04,6.172000000000000000e+04,6.172000000000000000e+04,6.172000000000000000e+04,6.172000000000000000e+04
6.455200000000000000e+04,6.455200000000000000e+04,6.455200000000000000e+04,6.455200000000000000e+04,6.455200000000000000e+04
6.744800000000000000e+04,6.744800000000000000e+04,6.744800000000000000e+04,6.744800000000000000e+04,6.744800000000000000e+04
7.040800000000000000e+04,7.040800000000000000e+04,7.040800000000000000e+04,7.040800000000000000e+04,7.040800000000000000e+04
7.343200000000000000e+04,7.343200000000000000e+04,7.343200000000000000e+04,7.343200000000000000e+04,7.343200000000000000e+04
7.652000000000000000e+04,7.652000000000000000e+04,7.652000000000000000e+04,7.652000000000000000e+04,7.652000000000000000e+04
7.967200000000000000e+04,7.967200000000000000e+04,7.967200000000000000e+04,7.967200000000000000e+04,7.967200000000000000e+04
8.288800000000000000e+04,8.288800000000000000e+04,8.288800000000000000e+04,8.288800000000000000e+04,8.288800000000000000e+04
8.616800000000000000e+04,8.616800000000000000e+04,8.616800000000000000e+04,8.616800000000000000e+04,8.616800000000000000e+04
8.951200000000000000e+04,8.951200000000000000e+04,8.951200000000000000e+04,8.951200000000000000e+04,8.951200000000000000e+04
9.292000000000000000e+04,9.292000000000000000e+04,9.292000000000000000e+04,9.292000000000000000e+04,9.292000000000000000e+04
9.639200000000000000e+04,9.639200000000000000e+04,9.639200000000000000e+04,9.639200000000000000e+04,9.639200000000000000e+04
9.992800000000000000e+04,9.992800000000000000e+04,9.992800000000000000e+04,9.992800000000000000e+04,9.992800000000000000e+04
1.035280000000000000e+05,1.035280000000000000e+05,1.035280000000000000e+05,1.035280000000000000e+05,1.035280000000000000e+05
1.071920000000000000e+05,1.071920000000000000e+05,1.071920000000000000e+05,1.071920000000000000e+05,1.071920000000000000e+05
1.109200000000000000e+05,1.109200000000000000e+05,1.109200000000000000e+05,1.109200000000000000e+05,1.109200000000000000e+05
1.147120000000000000e+05,1.147120000000000000e+05,1.147120000000000000e+05,1.147120000000000000e+05,1.147120000000000000e+05
1.185680000000000000e+05,1.185680000000000000e+05,1.185680000000000000e+05,1.185680000000000000e+05,1.185680000000000000e+05
1.224880000000000000e+05,1.224880000000000000e+05,1.224880000000000000e+05,1.224880000000000000e+05,1.224880000000000000e+05
1.264720000000000000e+05,1.264720000000000000e+05,1.264720000000000000e+05,1.264720000000000000e+05,1.264720000000000000e+05
1.305200000000000000e+05,1.305200000000000000e+05,1.305200000000000000e+05,1.305200000000000000e+05,1.305200000000000000e+05
1.346320000000000000e+05,1.346320000000000000e+05,1.346320000000000000e+05,1.346320000000000000e+05,1.346320000000000000e+05
1.388080000000000000e+05,1.388080000000000000e+05,1.388080000000000000e+05,1.388080000000000000e+05,1.388080000000000000e+05
1.430480000000000000e+05,1.430480000000000000e+05,1.430480000000000000e+05,1.430480000000000000e+05,1.430480000000000000e+05
1.473520000000000000e+05,1.473520000000000000e+05,1.473520000000000000e+05,1.473520000000000000e+05,1.473520000000000000e+05
1.517200000000000000e+05,1.517200000000000000e+05,1.517200000000000000e+05,1.517200000000000000e+05,1.517200000000000000e+05
1.561520000000000000e+05,1.561520000000000000e+05,1.561520000000000000e+05,1.561520000000000000e+05,1.561520000000000000e+05
1.606480000000000000e+05,1.606480000000000000e+05,1.606480000000000000e+05,1.606480000000000000e+05,1.606480000000000000e+05
1.652080000000000000e+05,1.652080000000000000e+05,1.652080000000000000e+05,1.652080000000000000e+05,1.652080000000000000e+05
1.698320000000000000e+05,1.698320000000000000e+05,1.698320000000000000e+05,1.698320000000000000e+05,1.698320000000000000e+05
1.745200000000000000e+05,1.745200000000000000e+05,1.745200000000000000e+05,1.745200000000000000e+05,1.745200000000000000e+05
1.792720000000000000e+05,1.792720000000000000e+05,1.792720000000000000e+05,1.792720000000000000e+05,1.792720000000000000e+05
1.840880000000000000e+05,1.840880000000000000e+05,1.840880000000000000e+05,1.840880000000000000e+05,1.840880000000000000e+05
1.889680000000000000e+05,1.889680000000000000e+05,1.889680000000000000e+05,1.889680000000000000e+05,1.889680000000000000e+05
1.939120000000000000e+05,1.939120000000000000e+05,1.939120000000000000e+05,1.939120000000000000e+05,1.939120000000000000e+05
1.989200000000000000e+05,1.989200000000000000e+05,1.989200000000000000e+05,1.989200000000000000e+05,1.989200000000000000e+05
2.039920000000000000e+05,2.039920000000000000e+05,2.039920000000000000e+05,2.039920000000000000e+05,2.039920000000000000e+05
2.091280000000000000e+05,2.091280000000000000e+05,2.091280000000000000e+05,2.091280000000000000e+05,2.091280000000000000e+05
2.143280000000000000e+05,2.143280000000000000e+05,2.143280000000000000e+05,2.143280000000000000e+05,2.143280000000000000e+05
2.195920000000000000e+05,2.195920000000000000e+05,2.195920000000000000e+05,2.195920000000000000e+05,2.195920000000000000e+05
2.249200000000000000e+05,2.249200000000000000e+05,2.249200000000000000e+05,2.249200000000000000e+05,2.249200000000000000e+05
2.303120000000000000e+05,2.303120000000000000e+05,2.303120000000000000e+05,2.303120000000000000e+05,2.303120000000000000e+05
2.357680000000000000e+05,2.357680000000000000e+05,2.357680000000000000e+05,2.357680000000000000e+05,2.357680000000000000e+05
2.412880000000000000e+05,2.412880000000000000e+05,2.412880000000000000e+05,2.412880000000000000e+05,2.412880000000000000e+05
2.468720000000000000e+05,2.468720000000000000e+05,2.468720000000000000e+05,2.468720000000000000e+05,2.468720000000000000e+05
2.525200000000000000e+05,2.525200000000000000e+05,2.525200000000000000e+05,2.525200000000000000e+05,2.525200000000000000e+05
2.582320000000000000e+05,2.582320000000000000e+05,2.582320000000000000e+05,2.582320000000000000e+05,2.582320000000000000e+05
2.640080000000000000e+05,2.640080000000000000e+05,2.640080000000000000e+05,2.640080000000000000e+05,2.640080000000000000e+05
