1.014471054077148438e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.977817535400390625e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.994506835937500000e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.502752304077148438e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.003742218017578125e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.996891021728515625e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.999275207519531250e-04
0.000000000000000000e+00,1.001358032226562500e-03,0.000000000000000000e+00,9.994506835937500000e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.996891021728515625e-04,1.000404357910156250e-03,0.000000000000000000e+00,9.987354278564453125e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.001358032226562500e-03,0.000000000000000000e+00,9.994506835937500000e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.994506835937500000e-04,0.000000000000000000e+00,1.000165939331054688e-03
0.000000000000000000e+00,9.999275207519531250e-04,0.000000000000000000e+00,9.996891021728515625e-04,0.000000000000000000e+00,1.000165939331054688e-03,0.000000000000000000e+00,9.999275207519531250e-04,0.000000000000000000e+00,9.999275207519531250e-04,0.000000000000000000e+00,9.999275207519531250e-04,0.000000000000000000e+00,1.000165939331054688e-03,0.000000000000000000e+00,9.999275207519531250e-04,0.000000000000000000e+00,1.000404357910156250e-03,0.000000000000000000e+00,9.994506835937500000e-04
1.001596450805664062e-03,0.000000000000000000e+00,9.994506835937500000e-04,0.000000000000000000e+00,1.000404357910156250e-03,9.992122650146484375e-04,0.000000000000000000e+00,9.999275207519531250e-04,0.000000000000000000e+00,9.999275207519531250e-04,9.999275207519531250e-04,0.000000000000000000e+00,1.000165939331054688e-03,0.000000000000000000e+00,9.996891021728515625e-04,0.000000000000000000e+00,1.000404357910156250e-03,9.996891021728515625e-04,0.000000000000000000e+00,1.000165939331054688e-03
9.996891021728515625e-04,9.999275207519531250e-04,0.000000000000000000e+00,9.999275207519531250e-04,9.999275207519531250e-04,1.000165939331054688e-03,9.999275207519531250e-04,9.999275207519531250e-04,0.000000000000000000e+00,9.999275207519531250e-04,1.000404357910156250e-03,0.000000000000000000e+00,9.999275207519531250e-04,9.999275207519531250e-04,0.000000000000000000e+00,9.999275207519531250e-04,1.000165939331054688e-03,0.000000000000000000e+00,9.999275207519531250e-04,9.999275207519531250e-04
0.000000000000000000e+00,9.999275207519531250e-04,1.000165939331054688e-03,9.999275207519531250e-04,0.000000000000000000e+00,9.999275207519531250e-04,2.000093460083007812e-03,0.000000000000000000e+00,9.999275207519531250e-04,9.999275207519531250e-04,1.000165939331054688e-03,9.999275207519531250e-04,0.000000000000000000e+00,9.999275207519531250e-04,9.999275207519531250e-04,1.000404357910156250e-03,0.000000000000000000e+00,9.999275207519531250e-04,9.999275207519531250e-04,9.999275207519531250e-04
9.999275207519531250e-04,1.000165939331054688e-03,0.000000000000000000e+00,9.999275207519531250e-04,9.999275207519531250e-04,2.000093460083007812e-03,9.999275207519531250e-04,9.999275207519531250e-04,1.000165939331054688e-03,0.000000000000000000e+00,9.999275207519531250e-04,9.999275207519531250e-04,9.999275207519531250e-04,9.999275207519531250e-04,1.000404357910156250e-03,9.999275207519531250e-04,9.999275207519531250e-04,0.000000000000000000e+00,9.999275207519531250e-04,1.000165939331054688e-03
9.999275207519531250e-04,9.999275207519531250e-04,2.002477645874023438e-03,2.000093460083007812e-03,1.999855041503906250e-03,1.000165939331054688e-03,1.999855041503906250e-03,9.999275207519531250e-04,2.669095993041992188e-03,3.311634063720703125e-04,1.502752304077148438e-03,5.023479461669921875e-04,2.007722854614257812e-03,5.016326904296875000e-04,2.004623413085937500e-03,1.004934310913085938e-03,1.002550125122070312e-03,5.028247833251953125e-04,1.002788543701171875e-03,1.000165939331054688e-03
1.999855041503906250e-03,9.999275207519531250e-04,1.000165939331054688e-03,9.999275207519531250e-04,9.999275207519531250e-04,1.000165939331054688e-03,2.000093460083007812e-03,9.999275207519531250e-04,9.999275207519531250e-04,1.000165939331054688e-03,9.999275207519531250e-04,1.999855041503906250e-03,1.000165939331054688e-03,9.999275207519531250e-04,9.999275207519531250e-04,9.999275207519531250e-04,1.000165939331054688e-03,9.999275207519531250e-04,9.999275207519531250e-04,1.000165939331054688e-03
2.000093460083007812e-03,9.999275207519531250e-04,9.999275207519531250e-04,2.000093460083007812e-03,9.999275207519531250e-04,9.999275207519531250e-04,1.000165939331054688e-03,1.999855041503906250e-03,9.999275207519531250e-04,1.000165939331054688e-03,9.999275207519531250e-04,9.999275207519531250e-04,3.000736236572265625e-03,9.992122650146484375e-04,2.000331878662109375e-03,9.999275207519531250e-04,9.999275207519531250e-04,2.000093460083007812e-03,9.999275207519531250e-04,9.999275207519531250e-04
